Date,Open,High,Low,Close,Volume
2011-03-29,50.5227,51.1254,50.3623,51.1254,53572211.263441
2011-03-30,51.3736,51.4364,51.1254,51.3656,50151962.947232
2011-03-31,51.2978,51.4842,51.1882,51.4393,55841873.147166
2011-04-01,51.6993,51.8587,51.3138,51.4622,74830480.376917
2011-04-04,51.6117,51.6645,51.0707,51.2968,54288646.95645
2011-04-05,51.1962,51.4911,51.0538,51.1604,61831902.508277
2011-04-06,51.5459,51.7053,50.993,51.2869,55295619.236326
2011-04-07,51.261,51.5937,50.8834,51.251,67768772.520835
2011-04-08,51.4812,51.5649,50.7409,51.01,47762021.538277
2011-04-11,51.1962,51.3138,50.6592,50.8366,47384915.571591
2011-04-12,50.6243,50.732,50.2936,50.4899,56522218.859877
2011-04-13,50.8465,51.0538,50.5147,50.9202,55782998.581463
2011-04-14,50.5586,50.9013,50.3623,50.8276,59766338.316008
2011-04-15,50.6243,50.9382,50.4071,50.7409,76509666.179593
2011-04-18,50.2398,50.3973,49.5474,50.3813,77109087.468797
2011-04-19,50.4969,50.6951,50.2487,50.6951,43060208.546477
2011-04-20,51.5838,51.8967,50.7041,51.8409,75168686.933589
2011-04-21,52.3519,52.3699,52.0929,52.2533,48741497.741829
2011-04-25,52.2971,52.4167,52.2005,52.3888,26053876.306493
